A00040741-ses-DS2,7.506638,266.781,530,0.173648,0.13941
A00040757-ses-DS2,7.566027,155.523,350,0.176179,0.0920967
A00040784-ses-DS2,7.331966,170.688,473,0.10497,0.0947732
A00040798-ses-CLG2,7.099064,330.953,6796,0.220769,0.24587
A00040798-ses-CLG4,8.045093,205.281,429,0.136034,0.205811
A00040800-ses-CLG2,7.626008,195.719,458,0.163468,0.138065
A00040800-ses-CLG2R,7.536226,237.516,487,0.179789,0.234115
A00040800-ses-CLG4,7.826143,198.742,337,0.132582,0.10159
A00040806-ses-DS2,7.226987,276.625,799,0.162036,0.236106
A00040815-ses-CLG2,7.490251,206.984,602,0.127099,0.178356
A00040815-ses-CLG4,7.473828,424.727,5693,0.197591,0.266231
A00040827-ses-DS2,7.781386,187.32,357,0.0758011,0.120306
A00040891-ses-DS2,7.356436,155.328,355,0.09382,0.165685
A00040915-ses-DS2,7.638083,204.648,450,0.062874,0.0978211
A00040944-ses-DS2,7.523946,274.375,1960,0.238901,0.255001
A00041503-ses-DS2,7.483156,199.156,480,0.183017,0.176005
A00041540-ses-DS2,7.453991,208.555,638,0.108997,0.118796
A00043240-ses-CLG2R,8.516239,278.695,831,0.115969,0.111406
A00043240-ses-DS2,8.095739,207.516,771,0.100719,0.121157
A00043282-ses-DS2,7.939928,190.312,420,0.165309,0.178708
A00043283-ses-DS2,7.609480,297.789,750,0.0954392,0.122123
A00043299-ses-DS2,7.495543,199.008,404,0.0743897,0.096
A00043325-ses-DS2,6.350381,411.062,1080,0.197695,0.203966
A00043384-ses-DS2,7.790392,177.039,595,0.118646,0.160567
A00043417-ses-DS2,7.385565,332.039,829,0.129714,0.174351
A00043450-ses-DS2,8.000816,260.922,565,0.105506,0.123141
A00043462-ses-DS2,7.985271,205.086,631,0.109021,0.11562
A00043466-ses-DS2,8.051843,204.773,663,0.112764,0.116428
A00043494-ses-DS2,7.923972,187.445,639,0.151838,0.155536
A00043509-ses-DS2,8.050011,243.68,700,0.0537081,0.0500472
A00043520-ses-DS2,8.324325,183.109,597,0.0626539,0.0858986
A00043521-ses-DS2,8.157697,288.961,583,0.191627,0.0894559
A00043617-ses-DS2,7.782993,200.258,561,0.136843,0.202464
A00043634-ses-DS2,7.829048,230.625,452,0.0804043,0.102866
A00043635-ses-DS2,7.927384,212.742,458,0.0894152,0.089813
A00043649-ses-DS2,8.106203,176.898,1057,0.0620719,0.0866916
A00043677-ses-DS2,8.121316,202.875,750,0.0680044,0.073796
A00043722-ses-DS2,7.892311,232.906,601,0.0901123,0.114453
A00043739-ses-DS2,7.850090,205.609,475,0.0763796,0.0919779
A00043740-ses-CLG2,7.455900,452.156,4328,0.262015,0.262396
A00043740-ses-CLG2R,8.097059,295.273,2963,0.603865,0.302141
A00043740-ses-CLG4,7.809102,227.539,439,0.139501,0.170863
A00043758-ses-DS2,7.945063,324.477,816,0.0663434,0.0834553
A00043762-ses-DS2,7.652293,224.867,640,0.0472303,0.0552292
