A00039636-ses-DS2,5.617259,205.969,432,0.661455,0.508536
A00039639-ses-DS2,5.458867,275.266,957,0.376411,0.34105
A00039640-ses-DS2,5.452309,253.203,719,0.597462,0.378593
A00039655-ses-DS2,5.405407,272.32,780,0.32971,0.395519
A00039657-ses-DS2,5.562151,192.727,670,0.914757,0.759991
A00039669-ses-DS2,5.460265,218.664,467,0.569521,0.517973
A00039685-ses-DS2,5.125275,396.703,3656,1.39537,0.866911
A00039686-ses-DS2,5.183560,378.133,1197,1.18738,0.826055
A00039699-ses-DS2,5.526727,230.633,358,0.317214,0.228625
A00039700-ses-DS2,4.717060,776.086,6033,2.69076,1.45333
A00039755-ses-DS2,5.702621,168.406,745,0.400756,0.315001
A00039758-ses-DS2,5.315520,305.625,690,0.693834,0.493812
A00039783-ses-DS2,5.425006,239.211,1997,0.529518,0.411045
A00039819-ses-DS2,5.799274,236.734,1104,0.337437,0.443224
A00039820-ses-DS2,5.659760,225.188,645,0.475021,0.470934
A00039845-ses-DS2,5.223318,235.203,1124,0.360782,0.437998
A00039846-ses-DS2,5.577199,226.586,887,0.980539,0.627173
A00039866-ses-DS2,6.175152,175.641,417,0.257873,0.335958
A00039895-ses-DS2,5.556887,255,786,0.911845,0.630684
A00039916-ses-DS2,5.298770,350.031,10102,1.47135,0.542142
A00039923-ses-DS2,5.371634,287.023,1306,0.669228,0.660919
A00039943-ses-CLG4,4.682654,502.086,5663,0.64831,0.695901
A00039943-ses-CLG4R,4.983266,448.188,5180,0.453718,0.36446
A00039943-ses-CLG5,4.774553,362.18,1104,0.398122,0.453537
A00039951-ses-DS2,5.587545,229.25,433,0.517188,0.371123
A00039952-ses-DS2,5.388787,221.82,332,0.26306,0.346569
A00039966-ses-DS2,5.268759,283.438,929,1.07455,0.729369
A00039974-ses-DS2,5.284269,186.328,399,0.516348,0.325937
A00040116-ses-DS2,5.492106,218.023,594,0.5642,0.397461
A00040117-ses-CLG4,5.166405,564.422,5124,0.442987,0.477478
A00040117-ses-CLG4R,4.061085,1783.96,15932,2.09869,2.27205
A00040117-ses-CLG5,4.478732,968.945,13401,1.23902,0.936734
A00040151-ses-DS2,5.737926,206.711,525,0.563399,0.381832
A00040152-ses-DS2,5.342497,299.852,754,0.317297,0.32691
A00040174-ses-DS2,5.422268,283.766,1506,0.722653,0.546278
A00040182-ses-DS2,5.223877,274.172,878,0.610332,0.52626
A00040248-ses-DS2,5.034293,469.203,3869,1.14483,0.693607
A00040257-ses-DS2,5.525716,208.617,423,0.228636,0.264469
A00040285-ses-DS2,5.632775,307.469,4205,0.413523,0.339501
A00040286-ses-DS2,5.577835,238.406,701,0.499806,0.399716
A00040301-ses-DS2,5.543055,201.086,771,0.422754,0.385226
A00040311-ses-DS2,5.511440,282.547,4534,0.868276,0.600531
A00040312-ses-DS2,5.242180,274.734,737,0.651947,0.468089
A00040324-ses-DS2,5.433898,231.477,503,0.246471,0.264296
A00040342-ses-DS2,5.166110,317.211,2066,0.603061,0.708595
A00040343-ses-DS2,5.115547,265.031,669,0.938366,0.731691
A00040351-ses-DS2,5.493801,245.148,731,0.628658,0.3953
A00040382-ses-DS2,4.944277,448.094,3692,0.624866,0.682847
A00040383-ses-DS2,5.440197,330.094,1734,1.17169,0.686652
A00040439-ses-DS2,5.115711,249.156,706,1.02661,0.727959
A00040461-ses-DS2,5.645162,212.367,655,0.365673,0.366343
A00040462-ses-DS2,5.809917,211.266,582,0.473158,0.320129
A00040493-ses-DS2,5.406887,291.594,1238,0.809746,0.522878
A00040494-ses-DS2,5.581833,238.188,735,0.520663,0.563173
A00040500-ses-DS2,5.392582,302.453,1258,0.768466,0.552256
A00040517-ses-DS2,5.396206,333.18,1969,0.94056,0.462084
A00040524-ses-DS2,5.975837,201.898,680,0.209809,0.212871
A00040525-ses-DS2,5.310873,318.195,1396,1.02756,0.576913
A00040556-ses-CLG2R,5.965068,257.57,937,0.874289,0.55099
A00040556-ses-CLG4,4.288953,2549.98,12706,1.27432,1.25796
A00040556-ses-DS2,5.294838,1090.44,27831,0.687175,0.795178
A00040567-ses-DS2,5.462369,372.188,3227,1.36489,0.55203
A00040573-ses-DS2,5.365718,267.031,1297,1.14505,0.752825
A00040580-ses-DS2,5.422778,288.656,736,0.677785,0.475624
A00040594-ses-DS2,5.524084,294.469,866,0.57034,0.490998
A00040599-ses-DS2,5.080917,422.617,2389,1.96614,1.11501
A00040623-ses-DS2,5.358628,258.133,1690,0.772013,0.736471
A00040628-ses-DS2,6.174179,207.367,693,0.470205,0.324768
A00040629-ses-DS2,5.361417,228.891,727,0.62732,0.447635
A00040678-ses-DS2,5.498546,311.602,1734,1.12966,0.698671
A00040740-ses-DS2,5.352745,1012.45,21608,0.29503,0.323041
A00040741-ses-DS2,5.485402,209.953,612,0.282047,0.305243
A00040757-ses-DS2,5.269441,286.625,3761,0.826438,0.713026
A00040784-ses-DS2,5.359311,304.555,1020,0.948795,0.527093
A00040798-ses-CLG2,4.634339,1902.87,23705,2.28984,2.46887
A00040798-ses-CLG4,5.417324,330.812,1170,0.528607,0.363963
A00040800-ses-CLG2,5.841556,276.93,1245,0.265897,0.299841
A00040800-ses-CLG2R,5.453783,549.453,5725,0.606834,0.702018
A00040800-ses-CLG4,5.010148,326.922,828,0.316587,0.313428
A00040806-ses-DS2,5.050753,463.961,7113,1.41664,0.806735
A00040815-ses-CLG2,5.747322,523.836,4097,0.486293,0.501517
A00040815-ses-CLG4,4.801935,942.461,29009,1.09916,1.32342
A00040827-ses-DS2,5.913393,225.117,582,0.330719,0.310635
A00040891-ses-DS2,5.356948,228.531,723,0.890948,0.687783
A00040915-ses-DS2,5.751474,232.164,696,0.219261,0.28665
A00040944-ses-DS2,4.977480,667.188,20922,0.908918,0.958225
A00041503-ses-DS2,5.312023,499.508,4297,1.61989,1.13811
A00041540-ses-DS2,5.324093,373.117,1424,1.20167,0.801667
A00043240-ses-CLG2R,6.219921,265.25,1404,0.305398,0.379058
A00043240-ses-DS2,5.896143,218.641,704,0.540359,0.484805
A00043282-ses-DS2,5.949673,231.219,981,0.289439,0.457994
A00043283-ses-DS2,5.691499,238.078,781,0.268314,0.383119
A00043299-ses-DS2,4.947942,277.867,847,0.417621,0.454621
A00043325-ses-DS2,4.169043,630.555,2367,0.923115,0.869549
A00043384-ses-DS2,5.488518,358.852,1559,1.03314,0.669478
A00043417-ses-DS2,4.850502,339.305,1027,0.402481,0.346334
A00043450-ses-DS2,5.163063,306.289,1180,0.47814,0.398637
A00043462-ses-DS2,5.320831,261.086,672,0.432073,0.409912
A00043466-ses-DS2,5.226025,298.195,1298,0.782083,0.530767
A00043494-ses-DS2,5.305391,426.539,2886,1.66169,0.883582
A00043509-ses-DS2,5.243057,307.883,918,0.465548,0.287211
A00043520-ses-DS2,5.273209,266.695,583,0.535086,0.329835
A00043521-ses-DS2,5.360875,234.164,324,0.247436,0.277485
A00043617-ses-DS2,5.232579,271.617,564,0.635035,0.561173
A00043634-ses-DS2,4.993761,275.461,619,0.345921,0.32278
A00043635-ses-DS2,5.275966,318.375,3490,0.241962,0.324308
A00043649-ses-DS2,5.230257,360.664,2447,0.922491,0.367323
A00043677-ses-DS2,5.360330,276.781,1194,0.478953,0.409462
A00043722-ses-DS2,5.041589,350.281,864,0.681053,0.515566
A00043739-ses-DS2,5.265223,235.383,353,0.290237,0.294627
A00043740-ses-CLG2,4.365702,1387.81,13042,1.99897,1.7128
A00043740-ses-CLG2R,5.124187,687.914,20252,2.237,0.6672
A00043740-ses-CLG4,4.906365,446.328,5710,0.626503,0.450072
A00043758-ses-DS2,5.341418,212.273,354,0.276252,0.24753
A00043762-ses-DS2,4.803351,412.758,1664,0.415656,0.507327
A00043788-ses-CLG2,4.882560,554.938,12468,0.892529,1.10254
A00043788-ses-CLG4,5.185230,276.406,1348,0.504204,0.572608
A00043790-ses-DS2,5.182528,254.242,1243,0.850398,0.471523
A00044011-ses-DS2,4.749981,456.312,2712,1.79384,0.95665
A00044012-ses-DS2,5.490826,230.555,381,0.254674,0.246429
A00044068-ses-DS2,4.996911,300.477,444,0.291534,0.277788
